VAR,Variable,UNIT,Measure,COU,Country,TIME_PERIOD,Year,Value,OBS_STATUS
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),ROU,Romania,2010,,4163.0,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,BGR,Bulgaria,2010,,51.29,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),HRV,Croatia,2010,,1553.0,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,HRV,Croatia,2010,,35.82,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,BGR,Bulgaria,2010,,43.0,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),BGR,Bulgaria,2010,,0.44,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),BGR,Bulgaria,2010,,3873.0,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),HRV,Croatia,2010,,0.36,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,ROU,Romania,2010,,19.62,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),ROU,Romania,2010,,4163.0,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),ROU,Romania,2010,,0.21,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),AUT,Austria,2012,,1975.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),AUT,Austria,2012,,1975.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),BEL,Belgium,2012,,6462.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),BEL,Belgium,2012,,8000.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),BEL,Belgium,2012,,10666.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),CAN,Canada,2012,,1080.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),CZE,Czechia,2012,,4474.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),CZE,Czechia,2012,,6255.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),DNK,Denmark,2012,,1703.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),DNK,Denmark,2012,,1787.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),DNK,Denmark,2012,,3018.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),FIN,Finland,2012,,6196.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),FRA,France,2012,,20301.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),FRA,France,2012,,20321.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),DEU,Germany,2012,,22000.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),DEU,Germany,2012,,22000.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),HUN,Hungary,2012,,1716.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),ISL,Iceland,2012,,256.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),ISL,Iceland,2012,,256.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),ISL,Iceland,2012,,480.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),ITA,Italy,2012,,18104.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),JPN,Japan,2012,,31835.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),JPN,Japan,2012,,28350.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),KOR,Korea,2012,,1153.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),KOR,Korea,2012,,8528.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),LUX,Luxembourg,2012,,198.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),LUX,Luxembourg,2012,,195.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),LUX,Luxembourg,2012,,342.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),NLD,Netherlands,2012,,2888.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),NLD,Netherlands,2012,,3549.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),NLD,Netherlands,2012,,4310.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),NZL,New Zealand,2012,,2526.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),NZL,New Zealand,2012,,2765.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),NZL,New Zealand,2012,,2850.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),NOR,Norway,2012,,2722.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),NOR,Norway,2012,,3054.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),NOR,Norway,2012,,4137.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),POL,Poland,2012,,35154.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),PRT,Portugal,2012,,2448.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),SVK,Slovak Republic,2012,,1765.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),ESP,Spain,2012,,7907.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),SWE,Sweden,2012,,7152.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),SWE,Sweden,2012,,7493.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),SWE,Sweden,2012,,11166.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),CHE,Switzerland,2012,,2457.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),TUR,Türkiye,2012,,53466.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),GBR,United Kingdom,2012,,30664.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),CHL,Chile,2012,,8700.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),EST,Estonia,2012,,387.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),EST,Estonia,2012,,718.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),ISR,Israel,2012,,1741.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),ISR,Israel,2012,,2324.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),SVN,Slovenia,2012,,116.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),SVN,Slovenia,2012,,119.0,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),AUT,Austria,2012,,0.23,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),AUT,Austria,2012,,0.23,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),BEL,Belgium,2012,,0.58,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),BEL,Belgium,2012,,0.72,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),BEL,Belgium,2012,,0.96,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),CAN,Canada,2012,,0.03,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),CZE,Czechia,2012,,0.43,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),CZE,Czechia,2012,,0.6,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),DNK,Denmark,2012,,0.3,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),DNK,Denmark,2012,,0.32,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),DNK,Denmark,2012,,0.54,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),FIN,Finland,2012,,1.14,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),FRA,France,2012,,0.31,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),FRA,France,2012,,0.31,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),DEU,Germany,2012,,0.27,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),DEU,Germany,2012,,0.27,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),HUN,Hungary,2012,,0.17,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),ISL,Iceland,2012,,0.8,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),ISL,Iceland,2012,,0.8,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ISL,Iceland,2012,,1.5,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ITA,Italy,2012,,0.3,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),JPN,Japan,2012,,0.22,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),JPN,Japan,2012,,0.25,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),KOR,Korea,2012,,0.02,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),KOR,Korea,2012,,0.17,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),LUX,Luxembourg,2012,,0.37,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),LUX,Luxembourg,2012,,0.37,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),LUX,Luxembourg,2012,,0.64,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),NLD,Netherlands,2012,,0.17,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),NLD,Netherlands,2012,,0.21,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),NLD,Netherlands,2012,,0.26,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),NZL,New Zealand,2012,,0.57,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),NZL,New Zealand,2012,,0.63,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),NZL,New Zealand,2012,,0.65,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2012,,0.54,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2012,,0.61,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2012,,0.82,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),POL,Poland,2012,,0.92,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),PRT,Portugal,2012,,0.23,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),SVK,Slovak Republic,2012,,0.33,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ESP,Spain,2012,,0.17,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),SWE,Sweden,2012,,0.75,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),SWE,Sweden,2012,,0.79,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),SWE,Sweden,2012,,1.17,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),CHE,Switzerland,2012,,0.31,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),TUR,Türkiye,2012,,0.71,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),GBR,United Kingdom,2012,,0.48,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),CHL,Chile,2012,,0.5,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),EST,Estonia,2012,,0.29,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),EST,Estonia,2012,,0.54,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),ISR,Israel,2012,,0.22,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ISR,Israel,2012,,0.29,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),SVN,Slovenia,2012,,0.06,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),SVN,Slovenia,2012,,0.06,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,AUT,Austria,2012,,25.02,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,AUT,Austria,2012,,25.02,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,BEL,Belgium,2012,,50.46,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,BEL,Belgium,2012,,83.29,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,CAN,Canada,2012,,2.83,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,NOR,Norway,2012,,45.17,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,CZE,Czechia,2012,,41.21,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,CZE,Czechia,2012,,57.61,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,DNK,Denmark,2012,,29.4,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,DNK,Denmark,2012,,30.86,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,DNK,Denmark,2012,,52.11,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,FIN,Finland,2012,,104.15,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,FRA,France,2012,,24.7,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,FRA,France,2012,,24.73,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,DEU,Germany,2012,,32.66,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,BEL,Belgium,2012,,62.48,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,DEU,Germany,2012,,32.66,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,HUN,Hungary,2012,,19.01,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,ISL,Iceland,2012,,56.47,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,ISL,Iceland,2012,,56.47,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,ISL,Iceland,2012,,105.89,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,ITA,Italy,2012,,33.89,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,JPN,Japan,2012,,27.33,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,JPN,Japan,2012,,30.69,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,KOR,Korea,2012,,2.38,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,KOR,Korea,2012,,17.6,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,LUX,Luxembourg,2012,,32.36,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,LUX,Luxembourg,2012,,32.86,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,LUX,Luxembourg,2012,,56.75,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,NLD,Netherlands,2012,,16.41,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,NLD,Netherlands,2012,,20.17,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,NLD,Netherlands,2012,,24.49,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,NZL,New Zealand,2012,,41.29,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,NZL,New Zealand,2012,,45.2,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,NZL,New Zealand,2012,,46.58,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,NOR,Norway,2012,,50.68,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,NOR,Norway,2012,,68.66,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,POL,Poland,2012,,91.01,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,PRT,Portugal,2012,,27.25,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,SVK,Slovak Republic,2012,,31.78,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,ESP,Spain,2012,,17.44,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,SWE,Sweden,2012,,63.19,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,SWE,Sweden,2012,,66.21,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,SWE,Sweden,2012,,98.66,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,CHE,Switzerland,2012,,29.9,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,TUR,Türkiye,2012,,41.77,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,GBR,United Kingdom,2012,,37.72,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,CHL,Chile,2012,,35.71,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,EST,Estonia,2012,,27.53,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,EST,Estonia,2012,,51.08,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,ISR,Israel,2012,,10.18,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,ISR,Israel,2012,,13.6,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,SVN,Slovenia,2012,,5.29,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,SVN,Slovenia,2012,,5.42,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,LVA,Latvia,2012,,19.9,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,LTU,Lithuania,2012,,29.35,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),LTU,Lithuania,2012,,0.3,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),LVA,Latvia,2012,,0.19,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),LTU,Lithuania,2012,,0.36,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),LVA,Latvia,2012,,396.0,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,LTU,Lithuania,2012,,29.45,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),LTU,Lithuania,2012,,1079.0,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),LVA,Latvia,2012,,0.19,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),LTU,Lithuania,2012,,897.0,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),LTU,Lithuania,2012,,0.3,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),LVA,Latvia,2012,,396.0,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,LVA,Latvia,2012,,19.9,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,LTU,Lithuania,2012,,35.42,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),LTU,Lithuania,2012,,894.0,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,ROU,Romania,2012,,18.43,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),BGR,Bulgaria,2012,,3291.0,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),ROU,Romania,2012,,0.18,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),BGR,Bulgaria,2012,,0.49,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),ROU,Romania,2012,,3707.0,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,BGR,Bulgaria,2012,,51.84,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),HRV,Croatia,2012,,1606.0,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,HRV,Croatia,2012,,38.45,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,BGR,Bulgaria,2012,,47.61,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),BGR,Bulgaria,2012,,0.45,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),BGR,Bulgaria,2012,,3583.0,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),HRV,Croatia,2012,,0.38,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,ROU,Romania,2012,,18.43,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),ROU,Romania,2012,,3707.0,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),ROU,Romania,2012,,0.18,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),AUT,Austria,2011,,1945.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),AUT,Austria,2011,,1945.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),BEL,Belgium,2011,,6178.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),BEL,Belgium,2011,,7632.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),BEL,Belgium,2011,,10188.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),CAN,Canada,2011,,967.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),CZE,Czechia,2011,,4479.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),CZE,Czechia,2011,,6618.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),DNK,Denmark,2011,,1632.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),DNK,Denmark,2011,,1703.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),DNK,Denmark,2011,,2902.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),FIN,Finland,2011,,6184.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),FRA,France,2011,,19533.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),FRA,France,2011,,19552.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),DEU,Germany,2011,,22000.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),DEU,Germany,2011,,22000.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),HUN,Hungary,2011,,1746.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),ISL,Iceland,2011,,466.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),ITA,Italy,2011,,17819.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),KOR,Korea,2011,,1166.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),KOR,Korea,2011,,8562.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),LUX,Luxembourg,2011,,190.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),LUX,Luxembourg,2011,,188.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),LUX,Luxembourg,2011,,324.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),NLD,Netherlands,2011,,2763.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),NLD,Netherlands,2011,,3264.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),NLD,Netherlands,2011,,4135.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),NZL,New Zealand,2011,,2528.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),NZL,New Zealand,2011,,2586.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),NZL,New Zealand,2011,,2980.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),POL,Poland,2011,,22805.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),NOR,Norway,2011,,2652.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),NOR,Norway,2011,,2959.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),NOR,Norway,2011,,4016.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),POL,Poland,2011,,22713.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),POL,Poland,2011,,34607.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),PRT,Portugal,2011,,2377.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),SVK,Slovak Republic,2011,,1837.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),ESP,Spain,2011,,7713.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),SWE,Sweden,2011,,7013.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),SWE,Sweden,2011,,7330.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),SWE,Sweden,2011,,10881.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),CHE,Switzerland,2011,,2323.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),TUR,Türkiye,2011,,51905.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),GBR,United Kingdom,2011,,30310.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),CHL,Chile,2011,,7259.0,A
