STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,VAR,Variable,UNIT,Measure,COU,Country,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,EST,Estonia,2011,,27.12,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,EST,Estonia,2011,,6.03,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NBMILPNB,Per million population,ISR,Israel,2011,,11.2,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NBMILPNB,Per million population,ISR,Israel,2011,,5.92,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ISR,Israel,2011,,4.64,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NBMILPNB,Per million population,SVN,Slovenia,2011,,14.13,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NBMILPNB,Per million population,SVN,Slovenia,2011,,5.85,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,SVN,Slovenia,2011,,12.67,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ISR,Israel,2011,,3.22,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,LTU,Lithuania,2011,,98,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,LVA,Latvia,2011,,70,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NBMILPNB,Per million population,LTU,Lithuania,2011,,25.1,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NBMILPNB,Per million population,LVA,Latvia,2011,,15.54,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,LTU,Lithuania,2011,,76,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,LVA,Latvia,2011,,32,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NBMILPNB,Per million population,LVA,Latvia,2011,,33.99,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,LTU,Lithuania,2011,,105,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,LTU,Lithuania,2011,,32.36,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NBMILPNB,Per million population,LTU,Lithuania,2011,,34.68,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,LVA,Latvia,2011,,49,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,LVA,Latvia,2011,,23.79,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CRI,Costa Rica,2011,,29,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2011,,6.32,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2011,,8.71,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,CRI,Costa Rica,2011,,40,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,COL,Colombia,2011,,9917,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,COL,Colombia,2011,,1233,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,COL,Colombia,2011,,23.78,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NBMILPNB,Per million population,COL,Colombia,2011,,215.38,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,COL,Colombia,2011,,1353,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,COL,Colombia,2011,,1095,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,COL,Colombia,2011,,26.78,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NBMILPNB,Per million population,COL,Colombia,2011,,29.38,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,ROU,Romania,2011,,491,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,BGR,Bulgaria,2011,,167,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2011,,46.81,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ROU,Romania,2011,,4,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2011,,34.29,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ROU,Romania,2011,,0.2,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,HRV,Croatia,2011,,58,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NBMILPNB,Per million population,ROU,Romania,2011,,24.37,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,BGR,Bulgaria,2011,,344,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NBMILPNB,Per million population,ROU,Romania,2011,,12.76,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ROU,Romania,2011,,389,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2011,,22.73,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NBMILPNB,Per million population,HRV,Croatia,2011,,7,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,HRV,Croatia,2011,,54,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,BGR,Bulgaria,2011,,252,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ROU,Romania,2011,,19.31,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,ROU,Romania,2011,,257,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,HRV,Croatia,2011,,30,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NBMILPNB,Per million population,HRV,Croatia,2011,,13.54,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,HRV,Croatia,2011,,12.61,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,AUS,Australia,2018,,1354,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,AUS,Australia,2018,,694,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,AUT,Austria,2018,,268,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,AUT,Austria,2018,,114,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,AUT,Austria,2018,,147,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,AUT,Austria,2018,,42,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,BEL,Belgium,2018,,174,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,BEL,Belgium,2018,,114,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,BEL,Belgium,2018,,40,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,BEL,Belgium,2018,,134,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,CAN,Canada,2018,,715,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CAN,Canada,2018,,708,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,CZE,Czechia,2018,,256,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CZE,Czechia,2018,,158,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,CZE,Czechia,2018,,3,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,FIN,Finland,2018,,241,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,FIN,Finland,2018,,124,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,FIN,Finland,2018,,164,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,FRA,France,2018,,3041,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,FRA,France,2018,,1906,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,FRA,France,2018,,1362,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,FRA,France,2018,,680,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,DEU,Germany,2018,,3051,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,DEU,Germany,2018,,1585,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,DEU,Germany,2018,,760,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,DEU,Germany,2018,,955,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,GRC,Greece,2018,,271,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,GRC,Greece,2018,,171,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,GRC,Greece,2018,,123,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,GRC,Greece,2018,,4,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,HUN,Hungary,2018,,163,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,ISL,Iceland,2018,,8,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,ISL,Iceland,2018,,8,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ISL,Iceland,2018,,8,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,IRL,Ireland,2018,,86,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,IRL,Ireland,2018,,56,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,IRL,Ireland,2018,,67,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,ITA,Italy,2018,,1059,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,ITA,Italy,2018,,895,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ITA,Italy,2018,,33,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ITA,Italy,2018,,430,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,JPN,Japan,2018,,8372,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,JPN,Japan,2018,,7314,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,JPN,Japan,2018,,1531,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,KOR,Korea,2018,,3924,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,KOR,Korea,2018,,1815,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,KOR,Korea,2018,,222,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,KOR,Korea,2018,,3702,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,LUX,Luxembourg,2018,,10,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,LUX,Luxembourg,2018,,4,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,MEX,Mexico,2018,,4629,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,MEX,Mexico,2018,,1389,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,MEX,Mexico,2018,,19,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,NLD,Netherlands,2018,,549,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,NLD,Netherlands,2018,,77,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,NLD,Netherlands,2018,,136,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,NZL,New Zealand,2018,,165,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,NZL,New Zealand,2018,,53,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,NZL,New Zealand,2018,,84,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,NZL,New Zealand,2018,,29,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,POL,Poland,2018,,959,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,POL,Poland,2018,,1276,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,POL,Poland,2018,,751,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,POL,Poland,2018,,26,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,PRT,Portugal,2018,,230,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,PRT,Portugal,2018,,174,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,PRT,Portugal,2018,,111,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,PRT,Portugal,2018,,57,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,SVK,Slovak Republic,2018,,130,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,SVK,Slovak Republic,2018,,72,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,ESP,Spain,2018,,782,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,ESP,Spain,2018,,570,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ESP,Spain,2018,,344,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ESP,Spain,2018,,124,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,CHE,Switzerland,2018,,281,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,CHE,Switzerland,2018,,102,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,TUR,Türkiye,2018,,1534,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,TUR,Türkiye,2018,,1405,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,TUR,Türkiye,2018,,939,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,USA,United States,2018,,6146,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,USA,United States,2018,,4526,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,USA,United States,2018,,1421,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,USA,United States,2018,,3094,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,CHL,Chile,2018,,252,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,CHL,Chile,2018,,353,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CHL,Chile,2018,,215,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,EST,Estonia,2018,,30,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,EST,Estonia,2018,,21,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,EST,Estonia,2018,,20,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,EST,Estonia,2018,,3,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPTHOS,Hospitals,NOMBRENB,Number,ISR,Israel,2018,,84,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPGHOS,General hospitals,NOMBRENB,Number,ISR,Israel,2018,,45,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ISR,Israel,2018,,37,,A,,,,,,,
