STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,VAR,Variable,UNIT,Measure,COU,Country,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHPHY,Physicians employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),NLD,Netherlands,2019,,22081.95,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,FTEEMPEF,Full-time equivalent persons (FTE),NOR,Norway,2019,,101941,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHPHY,Physicians employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),NOR,Norway,2019,,14214,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHNUR,Professional nurses and midwives employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),NOR,Norway,2019,,43362,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHHCA,Healthcare assistants employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),NOR,Norway,2019,,7810,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTH,Other health service providers employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),NOR,Norway,2019,,15012,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTS,Other staff employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),NOR,Norway,2019,,21544,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,FTEEMPEF,Full-time equivalent persons (FTE),SVK,Slovak Republic,2019,,43275.41,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHPHY,Physicians employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),SVK,Slovak Republic,2019,,9748.55,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHNUR,Professional nurses and midwives employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),SVK,Slovak Republic,2019,,21636.21,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHHCA,Healthcare assistants employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),SVK,Slovak Republic,2019,,7483.51,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTH,Other health service providers employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),SVK,Slovak Republic,2019,,4407.14,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,FTEEMPEF,Full-time equivalent persons (FTE),CHE,Switzerland,2019,,170927.84,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHPHY,Physicians employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),CHE,Switzerland,2019,,23335.94,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHNUR,Professional nurses and midwives employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),CHE,Switzerland,2019,,49157.42,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHASN,Associate nurses employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),CHE,Switzerland,2019,,10070.27,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHHCA,Healthcare assistants employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),CHE,Switzerland,2019,,10061.95,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTH,Other health service providers employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),CHE,Switzerland,2019,,25578.26,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTS,Other staff employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),CHE,Switzerland,2019,,52724,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,FTEEMPEF,Full-time equivalent persons (FTE),USA,United States,2019,,6128934,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHPHY,Physicians employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),USA,United States,2019,,312948,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHNUR,Professional nurses and midwives employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),USA,United States,2019,,1733936,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHPHY,Physicians employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),CHL,Chile,2019,,15872,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHASN,Associate nurses employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),USA,United States,2019,,606139,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTH,Other health service providers employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),USA,United States,2019,,579608,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTS,Other staff employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),USA,United States,2019,,2896303,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,FTEEMPEF,Full-time equivalent persons (FTE),CHL,Chile,2019,,127743,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHNUR,Professional nurses and midwives employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),CHL,Chile,2019,,19001,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHHCA,Healthcare assistants employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),CHL,Chile,2019,,40397,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTS,Other staff employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),CHL,Chile,2019,,39808,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,FTEEMPEF,Full-time equivalent persons (FTE),EST,Estonia,2019,,13198.29,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHPHY,Physicians employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),EST,Estonia,2019,,2502.05,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHNUR,Professional nurses and midwives employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),EST,Estonia,2019,,4826.29,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHHCA,Healthcare assistants employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),EST,Estonia,2019,,2935.3,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTH,Other health service providers employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),EST,Estonia,2019,,2934.65,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTH,Other health service providers employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),CHL,Chile,2019,,12665,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,FTEEMPEF,Full-time equivalent persons (FTE),ISR,Israel,2019,,87500,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHPHY,Physicians employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),ISR,Israel,2019,,20400,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTH,Other health service providers employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),ISR,Israel,2019,,12800,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHNUR,Professional nurses and midwives employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),ISR,Israel,2019,,25800,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHASN,Associate nurses employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),ISR,Israel,2019,,700,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHHCA,Healthcare assistants employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),ISR,Israel,2019,,1300,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTS,Other staff employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),ISR,Israel,2019,,26500,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),CAN,Canada,2019,,17.15,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),CZE,Czechia,2019,,15.1,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),DNK,Denmark,2019,,20.63,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),FIN,Finland,2019,,17.17,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),FRA,France,2019,,19.62,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),DEU,Germany,2019,,17.1,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),GRC,Greece,2019,,9.53,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),HUN,Hungary,2019,,10.57,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),ISL,Iceland,2019,,20.99,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),IRL,Ireland,2019,,14.18,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),ITA,Italy,2019,,10.72,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),KOR,Korea,2019,,8.48,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),MEX,Mexico,2019,,7.01,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2019,,21.82,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),PRT,Portugal,2019,,13.79,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),ESP,Spain,2019,,12.78,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),CHE,Switzerland,2019,,25.77,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),TUR,Türkiye,2019,,9.95,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),USA,United States,2019,,21.36,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),CHL,Chile,2019,,6.91,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),EST,Estonia,2019,,12.56,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),ISR,Israel,2019,,10.3,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),SVN,Slovenia,2019,,12.67,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSEFEF,Density per 1 000 population (FTE),AUT,Austria,2019,,16.12,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSEFEF,Density per 1 000 population (FTE),CZE,Czechia,2019,,14,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSEFEF,Density per 1 000 population (FTE),DNK,Denmark,2019,,18.33,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSEFEF,Density per 1 000 population (FTE),FRA,France,2019,,17.51,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSEFEF,Density per 1 000 population (FTE),DEU,Germany,2019,,12.62,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSEFEF,Density per 1 000 population (FTE),HUN,Hungary,2019,,10.03,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSEFEF,Density per 1 000 population (FTE),ISL,Iceland,2019,,15.23,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSEFEF,Density per 1 000 population (FTE),IRL,Ireland,2019,,12.67,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSEFEF,Density per 1 000 population (FTE),NOR,Norway,2019,,19.06,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSEFEF,Density per 1 000 population (FTE),SVK,Slovak Republic,2019,,7.93,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSEFEF,Density per 1 000 population (FTE),CHE,Switzerland,2019,,19.93,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSEFEF,Density per 1 000 population (FTE),USA,United States,2019,,18.67,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSEFEF,Density per 1 000 population (FTE),CHL,Chile,2019,,6.69,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSEFEF,Density per 1 000 population (FTE),EST,Estonia,2019,,9.95,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHEMP,Total hospital employment,DENSEFEF,Density per 1 000 population (FTE),ISR,Israel,2019,,9.66,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHNUR,Professional nurses and midwives employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),CAN,Canada,2019,,29.11,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHASN,Associate nurses employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),CAN,Canada,2019,,7.92,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHPHY,Physicians employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),CZE,Czechia,2019,,16.72,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHNUR,Professional nurses and midwives employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),CZE,Czechia,2019,,35.79,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHASN,Associate nurses employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),CZE,Czechia,2019,,2.84,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHHCA,Healthcare assistants employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),CZE,Czechia,2019,,12.89,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTH,Other health service providers employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),CZE,Czechia,2019,,13.36,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTS,Other staff employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),CZE,Czechia,2019,,18.4,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHPHY,Physicians employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),DNK,Denmark,2019,,15.35,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHNUR,Professional nurses and midwives employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),DNK,Denmark,2019,,34.51,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHHCA,Healthcare assistants employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),DNK,Denmark,2019,,7.93,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTH,Other health service providers employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),DNK,Denmark,2019,,23.59,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTS,Other staff employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),DNK,Denmark,2019,,18.62,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHPHY,Physicians employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),FIN,Finland,2019,,11.17,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHNUR,Professional nurses and midwives employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),FIN,Finland,2019,,43.66,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHASN,Associate nurses employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),FIN,Finland,2019,,9.36,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHHCA,Healthcare assistants employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),FIN,Finland,2019,,4.93,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTH,Other health service providers employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),FIN,Finland,2019,,12.4,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTS,Other staff employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),FIN,Finland,2019,,18.48,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHPHY,Physicians employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),FRA,France,2019,,13.42,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHNUR,Professional nurses and midwives employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),FRA,France,2019,,29.16,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHHCA,Healthcare assistants employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),FRA,France,2019,,18.55,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTH,Other health service providers employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),FRA,France,2019,,5.23,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTS,Other staff employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),FRA,France,2019,,33.64,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHPHY,Physicians employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),DEU,Germany,2019,,14.5,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHNUR,Professional nurses and midwives employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),DEU,Germany,2019,,36.52,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHHCA,Healthcare assistants employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),DEU,Germany,2019,,4.22,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTH,Other health service providers employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),DEU,Germany,2019,,22.52,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTS,Other staff employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),DEU,Germany,2019,,22.24,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHPHY,Physicians employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),GRC,Greece,2019,,22.46,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHNUR,Professional nurses and midwives employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),GRC,Greece,2019,,23.5,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHASN,Associate nurses employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),GRC,Greece,2019,,14.79,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHHCA,Healthcare assistants employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),GRC,Greece,2019,,5.77,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTH,Other health service providers employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),GRC,Greece,2019,,9.63,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTS,Other staff employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),GRC,Greece,2019,,23.85,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHPHY,Physicians employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),HUN,Hungary,2019,,19.07,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHNUR,Professional nurses and midwives employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),HUN,Hungary,2019,,28.15,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHASN,Associate nurses employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),HUN,Hungary,2019,,5.27,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHHCA,Healthcare assistants employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),HUN,Hungary,2019,,13.38,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTH,Other health service providers employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),HUN,Hungary,2019,,12.33,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHOTS,Other staff employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),HUN,Hungary,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHPHY,Physicians employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),ISL,Iceland,2019,,13.43,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHNUR,Professional nurses and midwives employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),ISL,Iceland,2019,,29.96,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,HOEMHASN,Associate nurses employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),ISL,Iceland,2019,,10.98,,A,,,,,,,
